Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;FF Mcap (MEUR);Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20240301;SXXP;STOXX Europe 600;EU0009658202;GB20MF;GB00B19Z2J52;UKCM.L;UK COMMERCIAL PROPERTY;GB;GBP;London SE;;547.7213342425;1001;1003;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DK3011;DK0060497295;MATAS.CO;MATAS;DK;DKK;NASDAQ Copenhagen;;546.4674295497;1002;992;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE13TO;DE0005800601;GFTG.DE;GFT TECHNOLOGIES;DE;EUR;XETRA;;544.387287284256;1003;1002;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B08TZQ;NL0013332471;TOM2.AS;TOM TOM;NL;EUR;Euronext Amsterdam;;543.009453129;1004;1030;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE201U;DE0005677108;ELGG.DE;ELMOS SEMICONDUCTOR;DE;EUR;XETRA;;539.63406;1005;1024;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT2027;AT0000644505;LENV.VI;LENZING;AT;EUR;Wiener Boerse AG;;533.8432385025;1006;994;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB00JA;GB00BQHP5P93;DEC.L;DIVERSIFIED ENERGY COMPANY;GB;GBP;London SE;;530.9604120363;1007;1015;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B0M7KJ;FR0010221234;ETL.PA;EUTELSAT COMMUNICATION;FR;EUR;Euronext Paris;;530.305152131238;1008;1014;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DK1211;DK0060030286;CBRAIN.CO;CBRAIN;DK;DKK;NASDAQ Copenhagen;;528.4652486764;1009;1059;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB00F6;GB00BMTV7393;THG.L;THG;GB;GBP;London SE;;526.201785147572;1010;1001;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;581141;PTZON0AM0006;NOS.LS;NOS SGPS;PT;EUR;Euronext Lisbon;;522.873139794048;1011;1010;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE5062;DE0008019001;PBBG.DE;DEUTSCHE PFANDBRIEFBANK;DE;EUR;XETRA;;517.460985184;1012;929;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE10EL;SE0012141687;SKISb.ST;SKISTAR B;SE;SEK;NASDAQ Stockholm;;512.665126593873;1013;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE15LX;SE0016787071;TRUEb.ST;TRUECALLER B;SE;SEK;NASDAQ Stockholm;;511.689632569079;1014;997;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE148J;SE0018040677;HTRO.ST;HEXATRONIC GROUP;SE;SEK;NASDAQ Stockholm;;507.613916583892;1015;1069;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE145G;SE0000772956;AQ.ST;AQ GROUP;SE;SEK;NASDAQ Stockholm;;504.873486897613;1016;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL10DO;PLJSW0000015;JSW.WA;JSW;PL;PLN;Warsaw SE;;502.75531571609;1017;1012;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI001Y;FI4000410758;MUSTI.HE;MUSTI GROUP PLC;FI;EUR;NASDAQ Helsinki;;497.562565041136;1018;888;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE706J;SE0009888738;BOOZT.ST;BOOZT AB;SE;SEK;NASDAQ Stockholm;;497.17034805698;1019;1035;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT204H;IT0005455875;ICOS.MI;INTERCOS;IT;EUR;Borsa Italiana;;496.3352526168;1020;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE13YT;DE0007461006;TPEG.DE;PVA TEPLA;DE;EUR;XETRA;;490.24472952;1021;1029;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB1F3A;GB00BNR4T868;RWI.L;RENEWI;GB;GBP;London SE;;486.338175568789;1022;1016;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB006X;GB0007388407;LIO.L;LIONTRUST ASSET MAN.;GB;GBP;London SE;;485.782003809842;1023;1025;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB80KJ;GB00BN7CG237;AML.L;ASTON MARTIN LAGONDA GL. HLD;GB;GBP;London SE;;485.632595974115;1024;1007;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B15CPD;IT0003073266;PIA.MI;PIAGGIO;IT;EUR;Borsa Italiana;;481.337257111834;1025;1022;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PT401N;PTMEN0AE0005;MOTA.LS;MOTA ENGIL SGPS;PT;EUR;Euronext Lisbon;;479.0097851604;1026;1037;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DK0052;DK0061412772;CADLR.OL;CADELER;NO;NOK;Oslo Bors;;475.782571754672;1027;1034;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT502A;AT0000969985;ATSV.VI;AT&S AUSTRIA TECH.&SYSTEMTECH;AT;EUR;Wiener Boerse AG;;469.2806496;1028;995;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;730928;FR0000035164;CHBE.PA;BENETEAU;FR;EUR;Euronext Paris;;467.78180324288;1029;1045;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;062152;GB0006215205;MCG.L;MOBICO GROUP;GB;GBP;London SE;;458.719335700109;1030;1006;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT407M;IT0005054967;RWAY.MI;RAI WAY;IT;EUR;Borsa Italiana;;457.35168;1031;1021;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;548155;NL0009739416;PTNL.AS;POSTNL;NL;EUR;Euronext Amsterdam;;456.94772805516;1032;1027;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE90Q5;SE0010714287;COREb.ST;COREM PROPERTY GROUP B;SE;SEK;NASDAQ Stockholm;;454.916341197022;1033;1020;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;733945;FR0000184798;ORP.PA;ORPEA;FR;EUR;Euronext Paris;;448.993648905382;1034;1130;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE33TQ;DE000A3E00M1;IOSn.DE;IONOS GROUP;DE;EUR;XETRA;;448.35;1035;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT704M;IT0003188064;IF.MI;BANCA IFIS;IT;EUR;Borsa Italiana;;447.75943094025;1036;1043;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO909T;NO0010791353;MPCC.OL;MPC CONTAINER SHIPS;NO;NOK;Oslo Bors;;444.227833804272;1037;1017;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB9099;GB00BLWDVP51;FDM.L;FDM GROUP;GB;GBP;London SE;;442.773211403795;1038;1018;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B00FX5;CH0011432447;BSLN.S;BASILEA PHARMACEUTICA 'R';CH;CHF;Six Swiss Exchange;;442.72482388543;1039;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PT105O;PTGNV0AM0001;GVOLT.LS;GREENVOLT ENERGIAS RENOVAVEIS;PT;EUR;Euronext Lisbon;;439.726311208176;1040;1041;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES703G;ES0105223004;GEST.MC;GESTAMP AUTOMOCION S.A.;ES;EUR;BME Exchange;;435.56020242084;1041;1031;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IE4022;IE00BJ34P519;IRES.I;IRISH RESD.PPTYS REIT;IE;EUR;Euronext Dublin;;417.733990920584;1042;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES0028;ES0169501022;PHMR.MC;PHARMA MAR;ES;EUR;BME Exchange;;410.01044417344;1043;1013;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B037JC;FR0010112524;NEXI.PA;NEXITY;FR;EUR;Euronext Paris;;409.193040953844;1044;980;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE90T8;SE0009554454;SBBb.ST;SAMHALLSBYGGNADSBOL AGET NORD;SE;SEK;NASDAQ Stockholm;;407.376789832148;1045;1009;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB1F6D;GB00BY7QYJ50;GROW.L;MOLTEN VENTURES;GB;GBP;London SE;;407.27016250934;1046;1056;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES804I;ES0130625512;ENC.MC;ENCE ENERGIA Y CELULOSA;ES;EUR;BME Exchange;;406.250327928;1047;1046;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EB402;GB00B53P2009;JUP.L;JUPITER FUND MANAGEMENT;GB;GBP;London SE;;405.675006224245;1048;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;017347;GB00B23K0M20;CPI.L;CAPITA GRP;GB;GBP;London SE;;403.692131980329;1049;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT14GW;IT0001029492;SAEI.MI;SAES GETTERS;IT;EUR;Borsa Italiana;;398.918203968;1050;1052;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;015008;GB0001500809;TLW.L;TULLOW OIL;GB;GBP;London SE;;397.120748866588;1051;1040;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO80BU;KYG236271055;SHLF.OL;SHELF DRILLING;NO;NOK;Oslo Bors;;395.58362308357;1052;1039;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR14CN;FR0000053381;DBG.PA;DERICHEBOURG;FR;EUR;Euronext Paris;;393.04551632598;1053;1036;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE14S3;SE0015346135;SFRG.ST;STILLFRONT GROUP;SE;SEK;NASDAQ Stockholm;;392.3537859342;1054;1038;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT502I;IT0005043507;OVS.MI;OVS SPA;IT;EUR;Borsa Italiana;;391.799204942904;1055;1051;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B012TP;GB00B012TP20;HFD.L;HALFORDS GROUP;GB;GBP;London SE;;388.97920157903;1056;1032;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO145L;MHY641771016;OET.OL;OKEANIS ECO TANKERS;NO;NOK;Oslo Bors;;388.247854362368;1057;1060;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT10HT;IT0005037210;TNXT.MI;TINEXTA;IT;EUR;Borsa Italiana;;384.987045558;1058;1049;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE007D;SE0010441584;CALTX.ST;CALLIDITAS THERAPEUTICS;SE;SEK;NASDAQ Stockholm;;376.568076818201;1059;1057;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE10IA;DE000A2LQ884;AG1G.DE;AUTO1 GROUP;DE;EUR;XETRA;;375.083773300792;1060;1044;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PT104N;PTALT0AE0002;ALSS.LS;ALTRI SGPS;PT;EUR;Euronext Lisbon;;373.573082882736;1061;1064;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B0B87F;IT0003428445;MARR.MI;MARR;IT;EUR;Borsa Italiana;;373.36930889472;1062;1065;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;675260;GB00B19Z1432;PZC.L;PZ CUSSONS;GB;GBP;London SE;;369.841093112019;1063;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE701X;BE0974310428;XFAB.PA;X-FAB SILICON FOUNDRIES;FR;EUR;Euronext Paris;;369.819433894778;1064;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B0L4LM;GI000A0F6407;888.L;888 HOLDINGS;GB;GBP;London SE;;366.416905975721;1065;1076;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO801K;BMG671801022;ODLO.OL;ODFJELL DRILLING;NO;NOK;Oslo Bors;;366.104267894642;1066;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;464373;IT0003007728;TOD.MI;TOD'S GRP;IT;EUR;Borsa Italiana;;364.08949017637;1067;1091;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI5013;FI4000123195;ENENTO.HE;ENENTO GROUP;FI;EUR;NASDAQ Helsinki;;363.940548453488;1068;1047;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE701E;SE0009663826;AMBEA.ST;AMBEA AB;SE;SEK;NASDAQ Stockholm;;356.749285872774;1069;1086;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES119H;ES0105079000;GREG.MC;GRENERGY RENOVABLES;ES;EUR;BME Exchange;;354.022832390392;1070;1028;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B1FQQK;DE000A0JL9W6;VBKG.DE;VERBIO;DE;EUR;XETRA;;349.742631812796;1071;1061;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B1FW50;GB00B1FW5029;HOCM.L;HOCHSCHILD MINING;GB;GBP;London SE;;344.117171734381;1072;1058;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE31LG;DE000NCA0001;NCH2.DE;THYSSENKRUPP NUCERA;DE;EUR;XETRA;;343.46867436;1073;1073;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;770065;ES0109427734;A3M.MC;ATRESMEDIA CORP;ES;EUR;BME Exchange;;338.5005547664;1074;1075;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT14L1;NL0015001OI1;MFEA.MI;MFE A;IT;EUR;Borsa Italiana;;335.579306785293;1075;1062;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL801J;PLLVTSF00010;TXTP.WA;TEXT;PL;PLN;Warsaw SE;;335.01486741387;1076;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE1495;DE000VTSC017;VTSCn.DE;VITESCO TECHNOLOGIES;DE;EUR;XETRA;;333.6387015138;1077;956;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;449109;FI4000369947;CTY1S.HE;CITYCON;FI;EUR;NASDAQ Helsinki;;333.12527008002;1078;1054;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE14V6;SE0015962485;RVRC.ST;RVRC HOLDING;SE;SEK;NASDAQ Stockholm;;333.020239663823;1079;1088;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO20HU;NO0010714785;NYKD.OL;NYKODE THERAPEUTICS;NO;NOK;Oslo Bors;;330.739310931578;1080;1068;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B16FTB;ES0178165017;TRE.MC;TECNICAS REUNIDAS;ES;EUR;BME Exchange;;330.578827416613;1081;1077;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;514021;ES0175438003;PSG.MC;PROSEGUR;ES;EUR;BME Exchange;;326.436211014576;1082;1079;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE3DCY;SE0020848356;RUSTA.ST;RUSTA;SE;SEK;NASDAQ Stockholm;;325.980958608339;1083;1072;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE808M;SE0007897079;ACADE.ST;ACADEMEDIA;SE;SEK;NASDAQ Stockholm;;324.634388446107;1084;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE70CA;DE000A0TGJ55;VAR1.DE;VARTA AG;DE;EUR;XETRA;;320.427623395492;1085;1063;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO605M;NO0010365521;GSFG.OL;GRIEG SEAFOOD;NO;NOK;Oslo Bors;;317.892710247076;1086;1078;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT90DX;IT0005359192;ILTY.MI;ILLIMITY BANK;IT;EUR;Borsa Italiana;;317.6518406022;1087;1070;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE50HS;SE0002626861;CLOEb.ST;CLOETTA 'B';SE;SEK;NASDAQ Stockholm;;309.418104726803;1088;1081;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;CH203Y;CH0190891181;LEON.S;LEONTEQ;CH;CHF;Six Swiss Exchange;;304.769258055171;1089;1080;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT35AT;IT0005527616;EGLA.MI;EUROGROUP LAMINATIONS;IT;EUR;Borsa Italiana;;300.6003825132;1090;1093;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR404E;FR0011950732;ELIOR.PA;ELIOR GROUP;FR;EUR;Euronext Paris;;300.368483178662;1091;1071;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE147I;SE0001161654;NOTE.ST;NOTE;SE;SEK;NASDAQ Stockholm;;295.130481637285;1092;1092;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR14IT;FR0004056851;VLS.PA;VALNEVA;FR;EUR;Euronext Paris;;292.947537769826;1093;1067;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DK1042;DK0010274844;SOLARb.CO;SOLAR B;DK;DKK;NASDAQ Copenhagen;;289.644793680898;1094;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB20VO;GB0030927254;ASOS.L;ASOS;GB;GBP;London SE;;282.744955896253;1095;1089;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;CH7022;CH0363463438;IDIA.S;IDORSIA LIMITED;CH;CHF;Six Swiss Exchange;;282.261305259817;1096;1107;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR90CR;FR0013181864;GEPH.PA;CGG;FR;EUR;Euronext Paris;;279.761093136;1097;1082;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI10A8;FI0009003230;FIA1S.HE;FINNAIR;FI;EUR;NASDAQ Helsinki;;278.697089723597;1098;1083;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE503E;SE0006625471;DUST.ST;DUSTIN GROUP;SE;SEK;NASDAQ Stockholm;;275.431520429929;1099;1085;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO10V7;NO0010851603;ULTI.OL;ULTIMOVACS;NO;NOK;Oslo Bors;;274.875702633951;1100;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B1WTMX;LU2592315662;B7C.MI;D'AMICO INTERNATIONAL SHIPPING;IT;EUR;Borsa Italiana;;271.13062863096;1101;1096;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB50MI;GB00BYM1K758;OTB.L;ON THE BEACH GROUP;GB;GBP;London SE;;270.249934261061;1102;1095;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT908S;IT0004967292;FILA.MI;FILA;IT;EUR;Borsa Italiana;;267.37320027299;1103;1094;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO00GR;NO0010894231;LINK.OL;LINK MOBILITY GROUP HOLDINGS A;NO;NOK;Oslo Bors;;262.454609287177;1104;1090;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B1XH2C;GB00B1XH2C03;FXPO.L;FERREXPO;GB;GBP;London SE;;259.238042848484;1105;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO110D;BMG9156K1018;20202.OL;2020 BULKERS;NO;NOK;Oslo Bors;;256.070874319366;1106;1102;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;737143;SE0000936478;INTRUM.ST;INTRUM;SE;SEK;NASDAQ Stockholm;;254.17391650101;1107;1033;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EB379;GB00B635TG28;ENQ.L;ENQUEST;GB;GBP;London SE;;251.417600884023;1108;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B0N64J;IT0004604762;SFLG.MI;SAFILO GROUP;IT;EUR;Borsa Italiana;;238.872469333186;1109;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT405K;IT0001415246;FCT.MI;FINCANTIERI;IT;EUR;Borsa Italiana;;237.149294888352;1110;1104;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB3Z3W;GB00BG5KQW09;CWR.L;CERES POWER HOLDINGS;GB;GBP;London SE;;235.854683385043;1111;1074;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B01VHW;NO0010112675;RECSI.OL;REC SILICON;NO;NOK;Oslo Bors;;235.200418447921;1112;1087;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB008Z;GB00BFZZM640;SFOR.L;S4 CAP. ORD SHS;GB;GBP;London SE;;231.262792599852;1113;1099;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE10W3;SE0015483276;CINT.ST;CINT GROUP;SE;SEK;NASDAQ Stockholm;;230.102752935778;1114;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;565478;FR0000051732;ATOS.PA;ATOS;FR;EUR;Euronext Paris;;227.75742686046;1115;1053;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B1HDMD;CH0108503795;MBTN.S;MEYER BURGER TECH;CH;CHF;Six Swiss Exchange;;225.230602956819;1116;1055;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;098874;GB00BNTVWJ75;SYNTS.L;SYNTHOMER PLC;GB;GBP;London SE;;203.357308497724;1117;1106;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO90I2;NO0010861115;NSKOG.OL;NORSKE SKOG;NO;NOK;Oslo Bors;;195.750095695615;1118;1108;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR204C;FR0014008VX5;EAPI.PA;EUROAPI;FR;EUR;Euronext Paris;;193.7740638603;1119;1084;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR0039;FR0013379484;S30.PA;SOLUTIONS 30 SE;FR;EUR;Euronext Paris;;190.387424652864;1120;1105;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE80DR;SE0010948588;BHGF.ST;BHG Group AB;SE;SEK;NASDAQ Stockholm;;188.346626916505;1121;1116;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE605H;SE0007665823;RESURS.ST;RESURS HOLDING;SE;SEK;NASDAQ Stockholm;;186.574254856;1122;1111;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO403I;BMG067231032;AGAS.OL;AVANCE GAS;NO;NOK;Oslo Bors;;181.820488793026;1123;1109;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE90O3;SE0012116390;VPLAYb.ST;VIAPLAY GROUP B;SE;SEK;NASDAQ Stockholm;;179.443324802241;1124;1129;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE006C;SE0013647385;BICO.ST;BICO;SE;SEK;NASDAQ Stockholm;;172.783137176651;1125;1101;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;537974;ES0142090317;OHLA.MC;OBRASCON HUARTE LAIN;ES;EUR;BME Exchange;;168.654712397554;1126;1112;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;726480;IT0005572778;JUVE.MI;JUVENTUS;IT;EUR;Borsa Italiana;;162.940490352852;1127;1118;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT14JZ;IT0005438046;IOT.MI;SECO;IT;EUR;Borsa Italiana;;161.255935040603;1128;1117;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR40BL;FR0010386334;CLARI.PA;CLARIANE;FR;EUR;Euronext Paris;;143.497377567732;1129;1114;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB3Z2V;GB00BMCYKB41;CABP.L;CAB PAYMENTS HOLDINGS;GB;GBP;London SE;;140.515513354868;1130;1121;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT705N;IT0001044996;DOVA.MI;DoValue;IT;EUR;Borsa Italiana;;118.78488;1131;1119;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO306K;NO0010713936;ZAP.OL;ZAPTEC;NO;NOK;Oslo Bors;;117.063436172333;1132;;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO206J;NO0010816895;OKEA.OL;OKEA;NO;NOK;Oslo Bors;;115.858413097047;1133;1122;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;718762;SE0000825820;ORRON.ST;ORRON ENERGY;SE;SEK;NASDAQ Stockholm;;114.502319220015;1134;1120;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO10AM;NO0003080608;SOFF.OL;SOLSTAD OFFSHORE;NO;NOK;Oslo Bors;;113.068220735624;1135;1110;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB10UM;GB00BZ15CS02;ARB.L;ARGO BLOCKCHAIN;GB;GBP;London SE;;106.376712101557;1136;1124;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO14L1;NO0010921232;AKH.OL;AKER HORIZONS;NO;NOK;Oslo Bors;;78.0175779323578;1137;1125;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE201S;BE0003746600;PRIF.BR;INTERVEST OFFICES & WAREHOUSES;BE;EUR;Euronext Brussels;;65.65504385024;1138;985;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT144K;IT0005366601;ANV.MI;ANTARES VISION;IT;EUR;Borsa Italiana;;62.922545776944;1139;1127;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE50GR;SE0008374250;FINGb.ST;FINGERPRINT CARDS B;SE;SEK;NASDAQ Stockholm;;50.1777978504543;1140;1126;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO00BM;NO0010650013;BGBIO.OL;BERGENBIO;NO;NOK;Oslo Bors;;32.1327227125503;1141;1128;;;
20240301;SXXP;STOXX Europe 600;EU0009658202;413234;PLBSK0000017;INGP.WA;ING BANK SLASKI BSK;PL;PLN;Warsaw SE;;2359.0144319425;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;CH909B;CH0528751586;VZN.S;VZ HOLDING 'N';CH;CHF;Six Swiss Exchange;;1812.530409912;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B0BN7W;BE0003823409;TUB.BR;FINANCIERE DE TUBIZE;BE;EUR;Euronext Brussels;;1778.16522810108;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;705826;CH0011484067;SGKN.S;ST GALLER KANTONALBANK;CH;CHF;Six Swiss Exchange;;1539.48988891656;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;521827;ES0116920333;GCO.MC;GRUPO CATALANA OCCIDENTE;ES;EUR;BME Exchange;;1538.742;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO201E;NO0010657505;BRGB.OL;Borregaard;NO;NOK;Oslo Bors;;1489.80716672;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;705227;CH1252930610;LUKN.S;LUZERNER KANTONALBANK;CH;CHF;Six Swiss Exchange;;1418.34680422698;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE10A0;LU1068091351;BRED.BR;BREDERODE;BE;EUR;Euronext Brussels;;1274.5819907808;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B018DT;PLINTCS00010;CARP.WA;INTER CARS;PL;PLN;Warsaw SE;;1227.37823633562;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;CH9024;CH0493891243;ZUGER.S;ZUGER KANTONALBANK;CH;CHF;Six Swiss Exchange;;1201.45045769956;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B281L7;BE0003874915;FAGRO.BR;FAGRON;BE;EUR;Euronext Brussels;;1170.38227630027;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO105H;NO0010379266;BNOR.OL;BLUENORD;NO;NOK;Oslo Bors;;1154.97751631731;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;567954;CH0009691608;BEKN.S;BERNER KANTONALBANK;CH;CHF;Six Swiss Exchange;;1138.4700839136;;;failed liquidity criteria;;
